Beauhurst URL,Company name,Companies House Number,Incorporation date,Current Stage of Evolution,Date of the company's exit or death,Exit price
https://platform.beauhurst.com/company/gtymy8/,Broker Compare,10199966,26/05/2016,Dead,02/05/2019,0
https://platform.beauhurst.com/company/bdpcvh/,DHL Energy Services,9699868,23/07/2015,Dead,16/11/2018,0
https://platform.beauhurst.com/company/fqahsw/,Strategic Thinking,SC458121,02/09/2013,Dead,01/05/2019,0
https://platform.beauhurst.com/company/utk4q9/,Tiller,10234817,16/06/2016,Dead,21/11/2019,0
https://platform.beauhurst.com/company/v64i98/,Future Thinking,3597907,14/07/1998,Exited,11/02/2020,
https://platform.beauhurst.com/company/q4a4iu/,Tuki,10931258,24/08/2017,Dead,29/01/2019,0
https://platform.beauhurst.com/company/c2fsyp/,Wilksch Airmotive,2960138,18/08/1994,Dead,20/03/2018,0
https://platform.beauhurst.com/company/z2bir2/,Kessels Ingredients,10581982,24/01/2017,Dead,21/05/2019,0
https://platform.beauhurst.com/company/ht53i4/,section clo,9233828,24/09/2014,Dead,21/04/2020,0
https://platform.beauhurst.com/company/6m9ucx/,Careathomeservice.tech,SC528585,03/03/2016,Dead,21/03/2019,0
https://platform.beauhurst.com/company/mi5c7m/,Joupl,SC580372,01/11/2017,Dead,21/02/2019,0
https://platform.beauhurst.com/company/ghcrvm/,My Italian Cook,10109144,31/12/2014,Dead,15/07/2020,0
https://platform.beauhurst.com/company/pvgivn/,UUNI,8455471,21/03/2013,Dead,19/11/2018,0
https://platform.beauhurst.com/company/hxwvvs/,Coaching Assembly,9084967,13/06/2014,Dead,22/03/2019,0
https://platform.beauhurst.com/company/n5p7e8/,TOTO Energy,10210431,09/10/2014,Dead,23/10/2019,0
https://platform.beauhurst.com/company/9ku8eu/,Remote Diagnostic Technologies,3321782,20/02/1997,Exited,13/06/2018,
https://platform.beauhurst.com/company/dr8z7p/,Benriach Distillery,SC258480,1898-12-31,Exited,27/04/2016,285000000
https://platform.beauhurst.com/company/zzanyp/,Managed Networks,2709953,27/04/1992,Exited,10/09/2018,
https://platform.beauhurst.com/company/ra8tic/,Fuel For Sport,10500416,28/11/2016,Dead,18/12/2019,0
https://platform.beauhurst.com/company/ddn3tq/,J&G Stewart,SC523998,12/01/2016,Dead,15/08/2019,0
https://platform.beauhurst.com/company/ggqrq6/,Cellar Trends,8646978,31/12/1999,Exited,28/06/2019,
https://platform.beauhurst.com/company/qswr3x/,CloserStill Media,9465374,31/12/2008,Exited,20/12/2018,
https://platform.beauhurst.com/company/2kq5vn/,Twigdoo,11025393,23/10/2017,Dead,21/10/2019,0
https://platform.beauhurst.com/company/9y5c6z/,CloudCoCo,10989039,29/09/2017,Exited,21/10/2019,
https://platform.beauhurst.com/company/pds738/,Grapevine,10957367,31/10/2014,Dead,07/08/2019,0
https://platform.beauhurst.com/company/c57wfr/,Benjamin Buckley,9078790,10/06/2014,Dead,01/05/2019,0
https://platform.beauhurst.com/company/rmqbrb/,Spotlight Orthopaedics,8714181,02/10/2013,Dead,16/07/2020,0
https://platform.beauhurst.com/company/bb5ei4/,iCyber-Security,10709881,01/02/2014,Exited,23/01/2019,
https://platform.beauhurst.com/company/cgmyiv/,Exsel Group,SC339399,11/03/2008,Dead,19/11/2018,0
https://platform.beauhurst.com/company/3ru2ic/,1TwoBook,11193352,07/02/2018,Dead,24/03/2020,0
https://platform.beauhurst.com/company/b3p8zz/,Gamesys,4042931,28/07/2000,Exited,27/09/2019,
https://platform.beauhurst.com/company/ma6p6q/,Hallmarq Veterinary Imaging,4061791,30/08/2000,Exited,13/12/2018,
https://platform.beauhurst.com/company/n5butn/,Jack Wills,10291844,05/02/1998,Exited,04/10/2016,
https://platform.beauhurst.com/company/7j5rai/,Kelway IT Solutions,10060251,31/12/1990,Exited,03/08/2015,
https://platform.beauhurst.com/company/mwtbyz/,Kiddylicious,6881545,20/04/2009,Exited,26/07/2018,
https://platform.beauhurst.com/company/5nyhjc/,That Lot,8573144,17/06/2013,Exited,16/07/2018,
https://platform.beauhurst.com/company/yjdefn/,Mint Velvet,7920155,31/10/2009,Exited,27/03/2019,
https://platform.beauhurst.com/company/79wauh/,Irigait,10838809,28/06/2017,Dead,22/11/2018,0
https://platform.beauhurst.com/company/5zq279/,Fabula AI,11320356,20/04/2018,Exited,04/06/2019,
https://platform.beauhurst.com/company/fe7rnm/,Hubrick,10383778,19/09/2016,Dead,19/03/2019,0
https://platform.beauhurst.com/company/fyidy5/,FeedUp,10785020,23/05/2017,Exited,22/11/2018,
https://platform.beauhurst.com/company/s5qd83/,Fuel Additive Science Technologies,5469984,02/06/2005,Exited,22/01/2018,
https://platform.beauhurst.com/company/iakeix/,Original Additions,7684202,27/06/2011,Exited,04/04/2016,26930199
https://platform.beauhurst.com/company/7eaj3d/,Motoratus,10468660,08/11/2016,Dead,28/08/2019,0
https://platform.beauhurst.com/company/6uqcun/,Intercept IP,7449188,24/11/2010,Dead,10/01/2020,0
https://platform.beauhurst.com/company/smjq3i/,Portex Academy,11158265,19/01/2018,Dead,06/12/2018,0
https://platform.beauhurst.com/company/h8qkn8/,Surfdome,5648145,07/12/2005,Exited,11/10/2017,7000000
https://platform.beauhurst.com/company/rfpb8t/,TH_NK,4573723,25/10/2002,Exited,02/11/2018,
https://platform.beauhurst.com/company/bcc68a/,Two Heads Beer Co,10940151,19/04/2011,Dead,20/04/2019,0
https://platform.beauhurst.com/company/iketck/,Globe Business Media,3205159,30/05/1996,Exited,05/07/2018,
https://platform.beauhurst.com/company/72y37w/,Signin,9090011,17/06/2014,Dead,31/03/2020,0
https://platform.beauhurst.com/company/f8gday/,Green 4 Solutions,5515543,21/07/2005,Exited,11/03/2019,
https://platform.beauhurst.com/company/nfj5bt/,Omnitek,3564291,14/05/1998,Exited,16/04/2019,
https://platform.beauhurst.com/company/b4knq5/,Inzpire,5456427,19/05/2005,Exited,22/10/2018,23500000
https://platform.beauhurst.com/company/yztcf4/,My Family Care,5905564,14/08/2006,Exited,03/05/2019,
https://platform.beauhurst.com/company/nphw78/,Engerati,10761141,31/12/2012,Dead,10/01/2019,0
https://platform.beauhurst.com/company/epnqy2/,Evi Technologies,4660006,10/02/2003,Exited,17/04/2013,17055895.99
https://platform.beauhurst.com/company/wqbmz5/,DP Governance,9003117,17/04/2014,Dead,16/07/2020,0
https://platform.beauhurst.com/company/gdnq5y/,We Connect Students,7496268,18/01/2011,Dead,04/10/2016,0
https://platform.beauhurst.com/company/x7jrch/,i2N,3735340,31/12/1997,Exited,01/08/2018,
https://platform.beauhurst.com/company/yu3tae/,Lavando,9577449,06/05/2015,Dead,21/10/2019,0
https://platform.beauhurst.com/company/p72uak/,Yo-Da,11129240,02/01/2018,Dead,21/10/2019,0
https://platform.beauhurst.com/company/nrw9bx/,Patria Partners,10636339,23/02/2017,Dead,21/02/2019,0
https://platform.beauhurst.com/company/uhhrg3/,Smyle,6095949,31/12/1997,Exited,07/05/2018,
https://platform.beauhurst.com/company/uzzxcc/,Steer,8328305,12/12/2012,Dead,31/12/2014,0
https://platform.beauhurst.com/company/s97fib/,Let's Save Money,7696338,07/07/2011,Dead,06/12/2018,0
https://platform.beauhurst.com/company/ew9kkq/,Integrated Results,5004531,30/12/2003,Exited,20/10/2017,
https://platform.beauhurst.com/company/73xv7q/,Vouch,10678036,20/03/2017,Exited,13/07/2020,
https://platform.beauhurst.com/company/huhfxw/,Easy Pre-Orders,7597710,08/04/2011,Exited,21/01/2019,
https://platform.beauhurst.com/company/m5m82k/,Saturn BioSciences,6977779,31/07/2009,Dead,27/03/2020,0
https://platform.beauhurst.com/company/reguun/,DC Storm,5241918,27/09/2004,Exited,29/05/2014,
https://platform.beauhurst.com/company/bdtnbk/,99p Shopper,7421880,28/10/2010,Dead,31/12/2015,0
https://platform.beauhurst.com/company/im66r5/,Global Online Health,9515627,28/03/2015,Dead,06/12/2018,0
https://platform.beauhurst.com/company/byny2j/,FaultlessAI,11389252,30/05/2018,Dead,23/05/2019,0
https://platform.beauhurst.com/company/2nw8nb/,Homewards,11388911,,Dead,21/08/2019,0
https://platform.beauhurst.com/company/4auyga/,DigitBrew,11389202,30/05/2018,Dead,04/02/2020,0
https://platform.beauhurst.com/company/j4e9fh/,Floxx Media,7249559,11/05/2010,Dead,02/04/2019,0
https://platform.beauhurst.com/company/g9aaxp/,ADIL,7373289,01/03/2005,Exited,31/03/2016,
https://platform.beauhurst.com/company/i2dcxm/,APC,4203723,23/04/2001,Exited,20/09/2018,
https://platform.beauhurst.com/company/g2vd3s/,Moment Health,NI640865,16/09/2016,Dead,19/11/2019,0
https://platform.beauhurst.com/company/ddn3tu/,Toys and Interiors,6501300,31/12/2005,Dead,04/12/2019,0
https://platform.beauhurst.com/company/peuct6/,Dovetail Lab,10867961,17/07/2017,Exited,01/11/2018,
https://platform.beauhurst.com/company/zzanyj/,White Oak Finance,11028661,24/10/2017,Dead,14/10/2019,0
https://platform.beauhurst.com/company/serkn3/,Snowchateaux,5788405,20/04/2006,Dead,12/07/2020,0
https://platform.beauhurst.com/company/gm73mz/,Creation 360,8948235,19/03/2014,Dead,10/02/2020,0
https://platform.beauhurst.com/company/z756ps/,Sustinere UK,9512941,26/03/2015,Dead,10/02/2020,0
https://platform.beauhurst.com/company/wmr26c/,Taylored Group,9372909,05/01/2015,Dead,19/02/2019,0
https://platform.beauhurst.com/company/duh25s/,Job Directory,10508952,31/12/2012,Dead,10/07/2019,0
https://platform.beauhurst.com/company/9qg9gg/,TreasureHouse,10870920,18/07/2017,Dead,20/08/2019,0
https://platform.beauhurst.com/company/tkmh7y/,Bytemark,8150076,31/12/2002,Exited,05/12/2018,
https://platform.beauhurst.com/company/tshk9n/,Winzap,10556911,11/01/2017,Dead,19/02/2019,0
https://platform.beauhurst.com/company/ib8twi/,Fuel Juice Bars,6525119,05/03/2008,Exited,21/12/2012,
https://platform.beauhurst.com/company/9axeda/,Invitation Digital,6570126,18/04/2008,Exited,"2012-06-07, 2018-05-01",
https://platform.beauhurst.com/company/sip24d/,Tea Monkey,7301730,01/07/2010,Dead,10/03/2016,0
https://platform.beauhurst.com/company/iivsfq/,Talis,5382297,31/12/1969,Exited,16/08/2018,
https://platform.beauhurst.com/company/ceeyb6/,Sesmos,SC396008,22/03/2011,Dead,24/07/2015,0
https://platform.beauhurst.com/company/fd6hbu/,BioStraw,11297162,06/04/2018,Dead,21/10/2019,0
https://platform.beauhurst.com/company/bug829/,quma,11397799,05/06/2018,Dead,09/07/2020,0
https://platform.beauhurst.com/company/wubadq/,IPSol Energy,6909051,18/05/2009,Dead,08/03/2018,0
https://platform.beauhurst.com/company/5hahnq/,Ascending Power,7604635,14/04/2011,Dead,28/03/2019,0
https://platform.beauhurst.com/company/n8m57g/,Softomotive,9682819,31/12/2005,Exited,19/05/2020,
https://platform.beauhurst.com/company/7r34da/,NovoCore,7744894,18/08/2011,Dead,22/11/2016,0
https://platform.beauhurst.com/company/93bskn/,Wharf Trading International,9829124,16/10/2015,Dead,08/05/2019,0
https://platform.beauhurst.com/company/bgjev5/,Contino,8788914,25/11/2013,Exited,17/10/2019,
https://platform.beauhurst.com/company/vqeer3/,Green Hippo,4098189,24/10/2000,Exited,03/10/2018,
https://platform.beauhurst.com/company/hpv4ng/,Pushme,10433005,18/10/2016,Exited,22/02/2020,
https://platform.beauhurst.com/company/9phnfe/,Box-It,7125474,31/12/1986,Exited,07/03/2018,
https://platform.beauhurst.com/company/zie8jc/,Wintern,11060617,13/11/2017,Dead,12/11/2019,0
https://platform.beauhurst.com/company/y4gpbj/,Corporate Events International,9405063,26/01/2015,Exited,04/10/2019,
https://platform.beauhurst.com/company/irp77t/,Blue Logic,10227093,08/01/2007,Exited,02/05/2019,
https://platform.beauhurst.com/company/htnfkq/,Gnodal,6147615,09/03/2007,Dead,01/11/2013,0
https://platform.beauhurst.com/company/bh97sv/,Fresh TL,6891667,29/04/2009,Dead,21/08/2018,0
https://platform.beauhurst.com/company/abifvc/,Common,11434047,26/06/2018,Dead,04/07/2019,0
https://platform.beauhurst.com/company/y4vcjz/,Beckley Canopy Therapeutics,11158149,19/01/2018,Exited,16/10/2019,
https://platform.beauhurst.com/company/3c5dwh/,Kenda Technologies,10289811,21/07/2016,Dead,31/03/2020,0
https://platform.beauhurst.com/company/as7jzx/,Lemoni Grill House,10333749,17/08/2016,Dead,04/07/2019,0
https://platform.beauhurst.com/company/idiba4/,Sim Academy,10409788,04/10/2016,Dead,19/12/2019,0
https://platform.beauhurst.com/company/8n8gt2/,creatyve,11493169,31/07/2018,Dead,22/03/2020,0
https://platform.beauhurst.com/company/nynwis/,Victor's Drinks,7213215,06/04/2010,Dead,13/06/2019,0
https://platform.beauhurst.com/company/7a7kr5/,ESS,8391049,31/12/1989,Dead,04/02/2020,0
https://platform.beauhurst.com/company/ne8pcz/,FoodWiz,6503989,14/02/2008,Dead,13/02/2019,0
https://platform.beauhurst.com/company/5f6vek/,Ignite Group,9793395,31/12/1998,Dead,19/12/2019,0
https://platform.beauhurst.com/company/pk6npr/,Innovative Materials Processing Technologies,3661153,04/11/1998,Dead,10/08/2017,0
https://platform.beauhurst.com/company/dtyjbn/,Bistrot Pierre,9760761,31/12/1994,Dead,15/07/2020,0
https://platform.beauhurst.com/company/dr8z7c/,Commercial Vehicle Partnership,9600503,20/05/2015,Dead,02/07/2019,0
https://platform.beauhurst.com/company/b8dbem/,Kennard’s Artisan Chocolates,8176955,13/08/2012,Dead,21/01/2020,0
https://platform.beauhurst.com/company/mxv7br/,Unicorn Training,2740509,18/08/1992,Exited,08/04/2019,
https://platform.beauhurst.com/company/t854hx/,S.H.O.T. London,9251526,07/10/2014,Dead,20/07/2020,0
https://platform.beauhurst.com/company/uvtv8p/,Home Noir,11081970,24/11/2017,Dead,04/07/2019,0
https://platform.beauhurst.com/company/2a6emz/,WP Hopper,7572136,21/03/2011,Dead,19/02/2019,0
https://platform.beauhurst.com/company/zun5vw/,Gigit,7569884,18/03/2011,Dead,03/04/2018,0
https://platform.beauhurst.com/company/fvhv3s/,Mad Dog Drinks,7567441,17/03/2011,Dead,19/12/2019,0
https://platform.beauhurst.com/company/6eyyfc/,Aspect Publishing,10109188,07/04/2016,Dead,16/07/2020,0
https://platform.beauhurst.com/company/i5w99h/,Chilli Connect,SC549012,31/12/2015,Exited,03/10/2019,
https://platform.beauhurst.com/company/gxs39w/,Meddo,7541032,24/02/2011,Dead,27/02/2020,0
https://platform.beauhurst.com/company/ezk35f/,Striders Edge,7520110,07/02/2011,Dead,19/02/2019,0
https://platform.beauhurst.com/company/28pny8/,Light Brigade Films,7502873,24/01/2011,Dead,10/12/2018,0
https://platform.beauhurst.com/company/gewj8m/,Tracepoint,7502199,24/01/2011,Dead,21/10/2019,0
https://platform.beauhurst.com/company/g3u438/,Chroma Therapeutics,4066289,06/09/2000,Dead,10/02/2020,0
https://platform.beauhurst.com/company/6hybkg/,Digax,10823029,16/06/2017,Dead,09/07/2020,0
https://platform.beauhurst.com/company/c2ru43/,Carbon Dynamic,SC423589,31/12/2010,Dead,27/12/2018,0
https://platform.beauhurst.com/company/8zx4py/,The Toft Country House Hotel & Golf Club,11472402,24/02/2004,Dead,24/12/2019,0
https://platform.beauhurst.com/company/ym9im3/,Eluma Burials,10793583,28/05/2016,Dead,19/02/2019,0
https://platform.beauhurst.com/company/nfdwvn/,Ceviche,7425150,01/11/2010,Dead,20/11/2019,0
https://platform.beauhurst.com/company/dc6dmu/,TokenAnalyst,11201788,02/10/2017,Dead,05/05/2020,0
https://platform.beauhurst.com/company/u8ygqc/,TOR Water,9997617,10/02/2016,Dead,05/04/2020,0
https://platform.beauhurst.com/company/r766he/,Lockwoods Restaurant,9264787,15/10/2014,Dead,03/12/2018,0
https://platform.beauhurst.com/company/4e2cb7/,WorkinFashion,7422677,28/10/2010,Dead,19/02/2019,0
https://platform.beauhurst.com/company/ipd6jx/,Holidays 4 Golfers,7388258,27/09/2010,Dead,04/07/2019,0
https://platform.beauhurst.com/company/67q85h/,Rico's Pizza Shack,7365797,03/09/2010,Dead,03/04/2018,0
https://platform.beauhurst.com/company/b2fyzi/,EBS Elk,7363404,02/09/2010,Dead,17/01/2019,0
https://platform.beauhurst.com/company/rnss9m/,Envision Retail,7359261,27/08/2010,Dead,30/04/2019,0
https://platform.beauhurst.com/company/q5nvjw/,Useeka,7346707,16/08/2010,Dead,22/02/2019,0
https://platform.beauhurst.com/company/st3jta/,Cluff Africa,7336170,04/08/2010,Dead,20/02/2020,0
https://platform.beauhurst.com/company/b7zni6/,Meet My Agent,7328625,28/07/2010,Dead,20/09/2016,0
https://platform.beauhurst.com/company/msvu88/,Renewable Network,7293320,23/06/2010,Dead,09/08/2016,0
https://platform.beauhurst.com/company/zzj62z/,Global Management Platform,7291667,22/06/2010,Dead,31/03/2020,0
https://platform.beauhurst.com/company/b8migy/,CellarVie Wines,7243530,05/05/2010,Dead,12/08/2019,0
https://platform.beauhurst.com/company/64ztnq/,Rentonomy,7241327,04/05/2010,Dead,04/07/2019,0
https://platform.beauhurst.com/company/qzemd5/,VoteTub,7261495,21/05/2010,Dead,05/08/2014,0
https://platform.beauhurst.com/company/4kxn7e/,One To One Midwives,11100998,13/05/2010,Dead,31/03/2020,0
https://platform.beauhurst.com/company/wnng4c/,Snotels,7489563,12/01/2011,Dead,03/06/2014,0
https://platform.beauhurst.com/company/py8wdq/,Elexu,7472860,17/12/2010,Dead,26/06/2018,0
https://platform.beauhurst.com/company/uaik7f/,Cabec Directus,7459665,03/12/2010,Dead,26/01/2017,0
https://platform.beauhurst.com/company/eubze6/,Digital Family Network,7455625,30/11/2010,Exited,15/03/2013,#N/A
https://platform.beauhurst.com/company/cm57gb/,Bodugi,7472587,17/12/2010,Dead,23/01/2017,0
https://platform.beauhurst.com/company/qhc3nr/,Arkstone Publishing,7277797,08/06/2010,Dead,13/08/2013,0
https://platform.beauhurst.com/company/pm956k/,Larry the London Bus & Friends,9729460,12/08/2015,Dead,18/10/2019,0
https://platform.beauhurst.com/company/69x8fk/,Cerafor,7227247,19/04/2010,Dead,13/07/2015,0
https://platform.beauhurst.com/company/jgstvi/,Pebble in the Pond,7215364,07/04/2010,Dead,22/02/2019,0
https://platform.beauhurst.com/company/kv8ps9/,ML4D,7208165,30/03/2010,Dead,11/03/2014,0
https://platform.beauhurst.com/company/e2yquj/,Cayenne Recruitment,7192320,17/03/2010,Dead,22/03/2019,0
https://platform.beauhurst.com/company/t7czvt/,William Gaze,7186136,11/03/2010,Dead,18/03/2019,0
https://platform.beauhurst.com/company/fr5mpc/,NJW,2803678,25/03/1993,Exited,20/02/2019,
https://platform.beauhurst.com/company/qybjh9/,Campbell Black,7167798,24/02/2010,Dead,28/03/2017,0
https://platform.beauhurst.com/company/d5nd9i/,Hauser-Oberschneider,11059716,31/12/1993,Dead,12/08/2019,0
https://platform.beauhurst.com/company/2svca9/,Viva Brazil,7136023,26/01/2010,Dead,08/02/2017,0
https://platform.beauhurst.com/company/3gxk2n/,ifapps,7158273,16/02/2010,Dead,21/04/2020,0
https://platform.beauhurst.com/company/x5ertg/,UK Woodland Products,7116588,05/01/2010,Dead,26/02/2019,0
https://platform.beauhurst.com/company/fywf2f/,Court-Flow,7509206,28/01/2011,Dead,19/12/2019,0
https://platform.beauhurst.com/company/v4uenp/,Get Pro,7066547,04/11/2009,Dead,15/01/2013,0
https://platform.beauhurst.com/company/gufmeh/,All Displays,7065179,03/11/2009,Dead,22/02/2019,0
https://platform.beauhurst.com/company/xgvqmh/,Otterspool Adventure,7004323,28/08/2009,Exited,31/05/2017,
https://platform.beauhurst.com/company/8v7qfs/,Andrews Ritson,6976093,29/07/2009,Dead,31/05/2020,0
https://platform.beauhurst.com/company/6y6uws/,Velocimetrics,6943398,24/06/2009,Exited,15/04/2020,
https://platform.beauhurst.com/company/4ieb9a/,Ascension Holdings,6883805,21/04/2009,Dead,26/02/2019,0
https://platform.beauhurst.com/company/gxcgzg/,TV Pixie,6881856,,Dead,02/12/2014,0
https://platform.beauhurst.com/company/cfjuyr/,Bite Club,10452010,28/10/2016,Dead,16/07/2020,0
https://platform.beauhurst.com/company/sn9487/,iVoucher,6859567,26/03/2009,Dead,15/03/2015,0
https://platform.beauhurst.com/company/uxr38v/,Weaveability,6852454,19/03/2009,Exited,12/04/2019,
https://platform.beauhurst.com/company/xn3haq/,Runaway Coast,6835748,03/03/2009,Dead,05/02/2016,0
https://platform.beauhurst.com/company/8wy3e8/,Skinkode,11288254,03/04/2018,Dead,10/03/2020,0
https://platform.beauhurst.com/company/vz4s7q/,Txt2buy,6799704,23/01/2009,Dead,24/09/2013,0
https://platform.beauhurst.com/company/9yu6bg/,GDK Drinks,NI071570,26/01/2009,Dead,25/04/2019,0
https://platform.beauhurst.com/company/wapaja/,Big Man Films,7892791,28/12/2011,Dead,17/07/2020,0
https://platform.beauhurst.com/company/dc8g94/,TalentPuzzle,6781287,30/12/2008,Dead,11/01/2019,0
https://platform.beauhurst.com/company/jfsnz8/,Bafter,11239100,07/03/2018,Dead,01/07/2020,0
