,founding_year,funding_numeric,is_linkedin,country_code,employee_count,description_vector,startup,name
3233,1984.0,155800000.0,1,BEL,5,"[ 2.43818766e-04 -4.85477224e-03 -3.31703480e-03  3.35969916e-03
  3.62713099e-03  3.55274440e-03 -1.88783859e-03  7.90512568e-05
  1.38630683e-03 -2.60799355e-03  3.07436596e-04 -1.37098611e-03
  2.19818065e-03  3.97667708e-03 -4.43556672e-03  1.56270084e-03
  3.98296106e-05  2.30220566e-03  4.86275833e-03  4.25738469e-03
  1.58926251e-03  4.20432491e-03 -2.39362568e-03 -3.50261992e-03
 -1.97119123e-04  1.44895853e-03 -3.82851530e-03  4.45199572e-03
 -2.59973854e-03  1.39581377e-03  9.50254791e-04 -9.40240920e-04
 -3.75555060e-03  4.45925398e-03  1.67051912e-03  2.48738239e-03
 -4.13756911e-03 -4.31391003e-04 -1.12110202e-03  4.02988866e-03
 -2.82052043e-03 -2.82371510e-03 -3.85777443e-03  4.51964152e-04
 -4.12542792e-03 -4.10354434e-04 -4.12931666e-03 -1.90591719e-03
 -4.56737308e-03 -2.10795971e-03  2.35681050e-03  1.45998900e-03
 -2.84611667e-03 -7.35903974e-04  7.48808961e-04  1.93677843e-03
  1.23046990e-03  2.48720520e-03 -2.29719724e-03  4.35174117e-03
 -4.01361473e-03  1.37356459e-03 -3.26408749e-03  3.44862929e-04
  1.52874587e-03 -4.48248489e-03 -2.72699469e-03 -4.54789260e-03
  2.90811900e-03 -2.32442981e-03 -4.21514641e-03  1.57615717e-03
 -2.94971117e-03  4.45726374e-03 -4.45313146e-03 -1.10736699e-03
 -4.86898981e-03 -7.16736598e-04 -4.97343857e-03 -2.79368577e-03
 -1.04932126e-03 -4.96216631e-03  2.25547678e-03  3.63368262e-03
  1.29561429e-03 -4.40545008e-03  3.55339772e-03  3.62942577e-03
  3.96675011e-03 -1.63932622e-03  2.69468437e-04  1.92632433e-03
  3.51747451e-03  8.41229572e-04  3.11240670e-03 -2.32516526e-04
 -1.19503144e-04  3.57472891e-04 -2.45128712e-03  4.22114506e-03]",False,ZETES Industries S.A
3234,2010.0,35000000.0,1,USA,5,"[-1.3967630e-03 -1.4810988e-03 -1.5067544e-03 -8.1002386e-04
  2.6702255e-03 -1.4762923e-03  3.2323657e-04  3.6026991e-03
  9.8544953e-04  4.9298499e-03 -9.8674418e-04  1.0378254e-03
 -2.8306514e-04 -2.2431321e-03  3.2459612e-03 -2.6408741e-03
 -2.9915494e-03 -7.5167418e-04 -3.1087815e-03 -1.7209411e-04
  6.0686411e-04 -1.3186580e-03 -4.0076952e-03  1.6435659e-03
 -4.7926992e-04 -4.5482027e-03 -4.3160552e-03 -3.7611488e-03
 -1.1860463e-03  4.0390100e-03 -2.0645254e-03  4.6707378e-03
 -3.0008245e-03 -4.4950270e-03  3.5165541e-03 -3.5590304e-03
  4.4937148e-03  2.8442179e-03 -7.7814522e-04 -3.4979165e-03
 -1.0956851e-03  1.7376810e-03 -4.8301807e-03 -1.8605372e-03
 -6.8222644e-04  7.5439928e-04  3.6396408e-03  5.3527713e-04
  1.2097699e-03 -3.6031103e-03  2.7268112e-04  4.9884273e-03
 -2.6958534e-03  6.0938240e-04 -3.6288863e-03  3.3896829e-03
 -3.7616866e-03  3.9870382e-04  1.9202352e-04  3.3046175e-03
 -9.6764264e-04  1.2176728e-03 -2.4407699e-03 -1.9057565e-03
  2.4644155e-03  3.0538731e-03  4.0643108e-03 -4.0460746e-03
  1.8921078e-03  2.3613495e-03  4.3191831e-03 -3.7194728e-03
 -2.0152279e-03  2.6363677e-03 -1.8843546e-03  3.7423533e-03
 -6.3111988e-04  3.1524736e-03  4.1267992e-04 -5.4449856e-04
  1.9245952e-03 -2.6972920e-03  3.3567429e-03  1.4035272e-03
 -6.6428780e-05  4.7520101e-03 -3.6747016e-03 -1.2427490e-03
  8.3650532e-04 -8.5874618e-04  3.9456608e-03 -3.5003328e-03
 -1.2676630e-03  4.4834875e-03  1.5092284e-03  1.6266012e-03
  1.8232513e-03  3.9276719e-04 -5.0599605e-04  2.7982176e-03]",False,CLEAR
3235,1870.0,600000000.0,1,USA,5,"[-1.5022415e-03  1.5869737e-04 -2.8814112e-03 -4.9528047e-03
  3.7422574e-03 -4.9121268e-03 -4.9184654e-03  4.1350587e-03
  2.7971733e-03 -2.2270709e-04  1.5377277e-03 -3.6499142e-03
  2.0866834e-03 -1.1142561e-03 -3.4607279e-03 -4.9103810e-03
 -2.1608965e-03 -8.7552459e-04 -3.4844084e-03 -4.7331704e-03
 -7.7087909e-04  3.2228476e-03 -3.1893528e-03 -4.1861348e-03
 -4.3633934e-03 -2.8528553e-03 -2.0471239e-03  8.5281255e-04
  3.6721827e-05 -4.4292360e-04  2.1557598e-03 -1.2321463e-03
  3.6100328e-03  1.6596979e-03  3.5447269e-03  4.8763817e-03
 -2.3683554e-03  4.2018169e-03 -1.2997061e-04  2.5873012e-03
 -9.0606212e-05 -7.0294854e-04 -2.6352107e-05 -2.5263487e-04
  1.5702247e-04  3.9850096e-03 -2.9137873e-03 -2.3300948e-03
  2.6865758e-03 -1.1268783e-03  2.1963639e-03 -2.1819544e-03
  4.0591598e-04 -8.5091649e-04 -3.1090006e-03 -2.5703406e-03
  8.8915467e-04 -2.8740936e-03  3.3600390e-04 -1.3800600e-03
  1.1780673e-03 -2.5492948e-03  3.8220042e-03 -2.0803628e-03
 -1.9839760e-03 -1.3493079e-03 -6.1205623e-04  2.8493030e-03
 -1.3679957e-03  4.4120536e-03  2.8147281e-04  1.6565854e-03
  2.2167617e-03 -8.2522629e-06 -3.3825326e-03  2.5646125e-03
  2.7627016e-03  3.8071699e-03 -9.3081919e-04  1.6153419e-03
  3.9303023e-03 -3.2402885e-03  1.7625320e-03 -4.6868282e-03
  2.1887440e-03  3.0160951e-03 -1.1257092e-03  3.9994419e-03
  3.0047726e-03  3.8137555e-03  2.2741854e-03 -4.7486206e-03
  7.2082876e-05 -2.1336049e-04  2.3081184e-03  2.3093426e-03
  6.7542255e-04  3.7239783e-03  4.3859423e-04 -7.9538229e-05]",False,Brown-Forman
3236,2011.0,60000000.0,1,MYS,4,"[-8.74638572e-05 -2.33046268e-03 -4.16517491e-03  7.25314021e-04
  2.67100870e-03 -4.54400666e-03  3.53035342e-04  1.15879775e-04
 -2.25268980e-03  4.46447497e-03  7.88969395e-04 -4.34109615e-03
  1.41101005e-03  1.75386667e-05  7.63523567e-04  3.49749555e-03
  4.27452568e-03 -2.85546901e-03 -1.59912230e-03 -2.87038204e-03
  1.68155914e-03  4.06256784e-03 -1.70041260e-03  4.07285709e-03
  1.71330152e-03 -2.46365042e-03 -5.25465293e-04  4.10931744e-03
 -2.54500099e-03  1.17853645e-03 -1.84576598e-03  3.97239346e-03
 -4.99027129e-03 -7.53523433e-04 -3.51504073e-04 -2.39928183e-03
 -2.52613542e-03  1.38215069e-03  1.63771748e-03 -2.22936948e-03
  1.03971304e-03 -1.04941695e-03 -2.04982166e-03  1.67998846e-03
  1.89244386e-03 -2.67070299e-03 -1.42169860e-03 -2.30752956e-03
  2.88823241e-04  7.41946715e-05 -3.65082989e-03 -1.27571286e-03
 -1.65417010e-03  1.87509356e-03 -4.74675588e-04  2.96701188e-03
 -2.41203746e-03 -3.81451915e-03 -3.46152415e-03  5.40584908e-04
  2.28870218e-03 -2.10053194e-03  1.15404313e-03  1.29688380e-03
  2.87156412e-03  4.71648108e-03 -4.47122939e-03 -4.12815437e-03
  3.88183887e-03  5.80956344e-04 -4.74058697e-03  2.06668381e-04
 -2.06370116e-03 -2.36654375e-03 -4.18364210e-03 -7.16765528e-04
  4.50476073e-03  1.83996977e-03  1.63318636e-03  6.56285265e-04
 -2.45679775e-03  2.05752556e-03  2.57287081e-03 -2.41878303e-03
 -2.66941846e-03 -5.97246864e-04 -8.25595285e-04 -2.35471362e-03
  2.60147988e-03 -6.59102516e-04  2.54821312e-03 -3.16535006e-03
 -8.35446990e-04 -4.69738105e-03  5.43704606e-04  4.75314120e-03
  3.45060648e-03 -4.19899682e-03  2.13301601e-03  1.75495027e-03]",False,IDS Medical Systems Company Limited
3237,2011.0,29000000.0,1,USA,4,"[-3.2809225e-03 -2.1833242e-03 -1.6238550e-03  3.6553026e-03
 -2.4051848e-03 -1.6393384e-03 -2.3523504e-03  1.4872056e-03
 -3.2281256e-03 -1.9700038e-03 -4.3267995e-04 -1.6853750e-03
  2.8045655e-03  2.5407886e-03 -4.8577427e-03  1.1853748e-03
  4.2382567e-03 -3.3945434e-03  8.9168129e-04  3.3026575e-03
  4.5828699e-04 -3.6397814e-03 -2.6360166e-03 -4.5715072e-03
  1.9143659e-03  4.9308999e-03 -2.6704932e-03 -7.4683101e-04
  8.1733466e-05  8.0598355e-04 -3.8749245e-03  2.4403948e-03
 -3.3339518e-03  3.0389989e-03 -4.6232017e-03 -4.5168968e-03
 -2.0102344e-03  1.4834201e-03  3.3350009e-03  3.7152045e-03
  1.8456095e-03 -2.0221693e-03  4.3482459e-03 -5.5683849e-05
 -1.1314133e-03  4.7744042e-03  1.4424908e-03  1.2806774e-04
 -4.6067638e-03  3.6755265e-03 -1.2992898e-03  3.3158637e-03
  4.1170823e-03  4.1615949e-03  4.9296296e-03  2.0154238e-04
  2.5800066e-03 -1.0499883e-03  3.1372993e-03 -4.5879870e-03
  1.5091426e-03  5.3287385e-04  3.9977338e-03 -2.9183375e-03
  2.1606279e-03 -6.7754685e-05 -3.5060763e-03 -1.7005206e-06
  2.2774762e-03 -3.5373496e-03  4.3913601e-03  4.2915749e-03
  2.8025107e-03  3.6553955e-03  1.7922521e-05  3.4583313e-03
  2.9998242e-03  1.8182922e-03 -2.9612362e-04 -3.2873647e-03
 -1.4372036e-03 -1.4420897e-03  4.3982458e-03  3.1488640e-03
  7.3831085e-05  1.2231750e-03 -3.7288836e-03 -2.0581251e-03
 -8.4265560e-04 -8.7191700e-04 -1.2018037e-03 -1.5621507e-03
 -3.4938597e-03  3.0473489e-03  4.0901117e-03  3.5853821e-03
 -1.3716310e-03  4.0587569e-03  1.2721360e-03  3.8575847e-03]",False,Pulte Mortgage
3241,2006.0,3900000.0,1,unknown,1,"[ 4.2573381e-03  2.9233343e-03 -2.8224080e-03 -2.0981403e-03
 -8.2597911e-04  5.8672013e-04  2.1467281e-03  2.9292100e-03
  1.4792025e-03 -4.7584148e-03  3.1762333e-03  3.7285192e-03
 -2.7948159e-03 -4.1828169e-03  3.2322116e-03 -4.1814029e-04
  1.4291138e-03  3.3311832e-03  4.0603555e-03 -1.7675415e-03
 -3.7021583e-03  3.6937953e-03  5.1795185e-04 -1.5702007e-03
  3.7634992e-03 -1.9251078e-04 -1.9764802e-03 -3.9657182e-03
  2.8198045e-03  2.8540271e-03 -1.1571011e-03 -3.8185441e-03
 -2.1546092e-03  1.9945442e-03  3.2653057e-03 -2.1896565e-03
 -3.9565791e-03  4.8583467e-03 -3.8349759e-03 -3.4490698e-03
  4.7288000e-04  4.2245137e-03  4.1849418e-03  1.8093169e-04
  7.6999905e-04 -4.5959027e-03  2.0179080e-03 -4.2952716e-04
 -1.0219545e-03  2.2486162e-03 -8.1067800e-04 -4.3749553e-03
 -4.6130718e-04 -1.0111416e-03 -3.8867914e-03  1.6402835e-03
  4.5316480e-03 -1.8186286e-03 -4.9967780e-03  2.1105504e-03
 -4.9559330e-03 -3.1361342e-03  4.3220371e-03 -2.1368712e-03
  3.0622340e-03  4.4664317e-03  3.1017913e-03  3.2447004e-03
  9.6604764e-04 -1.1345494e-03  4.5684967e-03 -1.0212985e-03
  2.8847384e-03 -1.6099352e-03 -1.0198474e-04 -5.0350069e-04
 -4.0826355e-03  3.8335896e-03 -1.2300313e-03 -4.7420934e-03
 -2.5727635e-03  3.2221454e-03 -2.6769631e-03 -7.4582576e-04
  3.1815595e-03 -1.1909300e-03 -1.9967067e-03 -3.2807123e-03
 -4.1923732e-03 -1.8923917e-03 -3.6793542e-03  4.5659053e-03
 -4.9513425e-03  3.7335330e-03 -4.4038147e-03  4.2586895e-03
  4.4830442e-05 -5.6489202e-04  3.6602044e-03 -2.6864978e-03]",True,Know Your Customer
3242,2009.0,22600000.0,1,USA,1,"[-1.7487210e-03 -4.1453568e-03 -3.7280680e-03  9.6865179e-04
 -2.9582656e-03  3.7314261e-03 -2.9090662e-03 -5.7567446e-04
 -3.7068515e-03  3.5529220e-03 -3.1494105e-03 -9.6699328e-04
  2.1219134e-04 -1.6387426e-03  8.3770690e-04  2.7652050e-03
 -2.9390186e-04  5.1098049e-04  6.1129988e-04  4.7738282e-03
 -1.2700808e-03  4.8838663e-03  4.2584706e-03 -4.1335798e-03
  2.0790696e-03 -2.3140982e-03 -1.6871125e-03  4.6670549e-03
  4.6694158e-03 -1.1932844e-03  4.7050547e-03 -1.6004583e-03
  1.2465268e-03  4.2904671e-03 -2.1708458e-04  3.0025297e-03
  3.1689364e-03  4.0814681e-03  2.7729238e-03  3.9861799e-05
 -4.5746341e-03 -9.1221003e-04 -3.8012356e-04  4.2535187e-04
  2.4248564e-03 -1.1574972e-03  7.5982930e-04 -2.2195750e-03
 -2.1185935e-03 -2.1637381e-05  1.2198639e-03 -2.4392272e-03
  5.0082384e-04  2.9750288e-04 -1.9470209e-03 -1.1285800e-03
  6.2738359e-04  2.7572989e-04 -2.6900212e-03 -3.0981707e-03
 -4.2833597e-03 -3.3661372e-03 -2.8847574e-04 -2.7035915e-03
  3.2038253e-03 -5.4379553e-04 -1.4553672e-03 -6.6773413e-04
  7.6197443e-04  3.1246073e-03 -3.2378065e-03 -4.0214896e-04
  3.2254881e-03 -1.4395565e-04 -3.2415020e-03  3.0431969e-03
  2.0158952e-03 -3.6017149e-04  4.6635056e-03  1.9085002e-03
 -3.6405462e-03 -3.7395151e-04  2.9895431e-03 -7.0905598e-04
 -1.7922788e-03 -2.6924459e-03  4.6601414e-04 -1.5170836e-03
 -1.0509000e-03 -4.9292813e-03  6.3325762e-04 -2.7957119e-03
  4.6008290e-04  1.1347330e-03 -3.9167106e-05 -3.6948193e-03
  2.6559287e-03  2.0952851e-03 -2.1143989e-03  4.4777109e-03]",False,IdentityMind Global
3243,2010.0,160400000.0,1,IRL,4,"[-0.00299905  0.00465951 -0.003421   -0.00387706 -0.00346135  0.00358018
 -0.00141316 -0.00216282  0.00140091 -0.00050503  0.00361862 -0.00283836
 -0.00450404  0.00111687  0.002245   -0.0032421   0.00127751  0.00026458
  0.00037135 -0.00222152 -0.00295178  0.00296859  0.00039378  0.0007183
  0.00392021  0.00170661 -0.00185692  0.00195973  0.00377941 -0.00434199
 -0.00276256  0.00085347 -0.00289035  0.00197221 -0.00032996  0.00454136
 -0.00168251 -0.00426741  0.0031733   0.00382476  0.00154971 -0.00280612
 -0.00344161 -0.00227307  0.00203066 -0.00064785 -0.00085225 -0.00465727
  0.00121374  0.00440033 -0.00401676 -0.0008147  -0.00045105  0.00156664
  0.00240723  0.00402804 -0.0041808  -0.00029618  0.00165004  0.00361835
 -0.00268464  0.00214394 -0.00465444 -0.00166216  0.00389053  0.00444955
  0.00209974  0.0017371  -0.00238647  0.00489655  0.00383669  0.00038295
 -0.00131874  0.00092928  0.00060362  0.00177502  0.00440788 -0.00294902
  0.00394111  0.00015543  0.00277645  0.00129673  0.00017415 -0.00023966
 -0.00123778 -0.00161635  0.00101122 -0.00412252  0.00341516  0.00080028
 -0.0015855  -0.00363959  0.00225886 -0.00459939 -0.0008253   0.00185713
  0.0012079  -0.00273954  0.00215694  0.00166559]",False,Fenergo
3244,2016.0,7700000.0,1,USA,1,"[ 3.0077910e-03  4.6099219e-03  4.7752070e-03  1.8008827e-04
 -1.7056224e-03  2.6008196e-03 -2.5101306e-03  2.0987547e-03
 -1.5135518e-03  1.2353808e-03  2.3556638e-03 -2.1900958e-03
 -3.7708294e-03  4.3092947e-03  1.8084502e-03  7.8058062e-04
  2.5001336e-03 -3.0474102e-03 -3.0024177e-03  1.3214934e-03
  4.1429871e-03  6.3769816e-04  2.2537762e-03 -5.9364049e-04
 -3.7751505e-03  3.0832165e-03  3.7248475e-03 -2.9561378e-03
 -1.3957419e-03 -2.8946609e-03  4.1829068e-03  4.7899787e-03
  2.8546499e-03 -1.8239352e-03  8.9118542e-04  2.3303032e-03
  4.5088665e-03  1.2961143e-03  4.4209004e-04 -3.6832977e-03
  9.0956091e-05 -2.6661367e-03  4.9238340e-03 -7.2861940e-04
  3.7603860e-03  3.6911261e-03 -4.4785221e-03  4.0916712e-03
 -3.5521360e-03  1.1274595e-03  2.6699663e-03  3.3658801e-04
  3.9894674e-03 -2.4952644e-03 -4.0674577e-03  4.5971293e-03
  2.2180825e-03 -3.7450485e-03 -1.0846227e-04 -2.1020304e-03
 -7.8577042e-04  2.3754346e-03 -1.1896056e-03 -4.2970954e-03
  8.3759963e-04 -2.6152926e-03 -3.3851147e-03 -2.5468066e-03
  4.8266626e-03  2.4768305e-03  9.9610921e-04 -3.6361872e-04
 -1.5929783e-03  4.1581225e-03 -3.3910596e-03 -4.6473676e-03
  4.9499213e-04 -4.8468392e-03  2.4559516e-03  3.8267476e-03
 -1.8562136e-03 -3.8281647e-03  1.1335111e-03 -2.7467296e-03
  4.4105994e-03 -4.3525500e-03  2.0728661e-03 -1.3279280e-03
 -4.3729092e-03 -4.5063281e-03  1.3964868e-03  3.0548513e-04
 -4.2210787e-04 -1.0427762e-03  1.0370672e-04 -2.8072551e-03
  3.7381183e-03  1.2368273e-03  1.1710429e-03 -9.6729846e-04]",True,Merlon Intelligence
3245,2012.0,30000000.0,1,BRA,3,"[ 0.00446891 -0.00364262 -0.00376487  0.00097001 -0.00044096 -0.0002729
 -0.00308235 -0.00397197 -0.00499937  0.00143444  0.00468479 -0.00100137
  0.00407352  0.00343628 -0.00269547  0.00428335 -0.0048889   0.00412767
  0.00412695 -0.00407063 -0.00381085 -0.00387226 -0.00282245 -0.00127632
  0.0046158  -0.00219609  0.00260563 -0.00297861  0.00145988  0.00317248
 -0.00148716  0.00395415  0.00499887 -0.00232302 -0.00125415  0.0046098
 -0.00218506  0.00213107 -0.00119063  0.00269465 -0.00047701 -0.00366372
  0.00324184  0.00250409  0.0014246   0.00354107 -0.00132582 -0.00373926
 -0.00427065 -0.00060671  0.00476961  0.00439117  0.00160986 -0.00020197
  0.0013856   0.00253676  0.00125264  0.00162242  0.001072   -0.0024401
 -0.00320127  0.00069313  0.00165498 -0.00447583 -0.00292242  0.00450064
  0.00218657 -0.00326888  0.00393811  0.00247638  0.00436609 -0.00337976
  0.00034385  0.00451745  0.0030766  -0.00110917 -0.00182649  0.00483503
 -0.00422924 -0.00375475  0.00078244  0.00011744 -0.00043753 -0.00485674
  0.00489788 -0.00298122  0.00293336 -0.001294    0.00300326 -0.00353829
 -0.00141092 -0.00360099  0.0031026  -0.00097042 -0.00181082 -0.00204765
  0.00133616  0.00391552 -0.00066924  0.00288682]",False,EBANX
3246,2007.0,8800000.0,1,PRT,3,"[-0.00494985  0.00467368 -0.00038447 -0.00107842  0.00053272  0.00464002
 -0.00364913  0.0017365  -0.00039618 -0.00128104  0.00433821 -0.00232781
  0.00277281  0.00144866 -0.00125495 -0.00179969  0.00349644 -0.00101162
  0.00345956 -0.0049674   0.00022609  0.00085358  0.00491459 -0.0023004
 -0.0012482   0.00112143 -0.00334718 -0.00116077  0.00132344 -0.00084219
 -0.0011034  -0.00026077 -0.00238207  0.00356512 -0.00390663 -0.00195089
 -0.00365651 -0.00338008  0.00090685  0.00402102  0.00032413 -0.00481413
 -0.00416892 -0.00420162  0.00106528  0.00447278 -0.00416107 -0.00051737
  0.00228988 -0.00086509  0.00490787  0.00167294  0.00019503  0.00419006
  0.00416577  0.00498059  0.00212339  0.0037883   0.00130332 -0.00451284
 -0.00157489 -0.00066883 -0.00358192  0.00118935 -0.00230712  0.00213316
  0.00206413 -0.00428387 -0.00122297 -0.00214373 -0.00470093 -0.00359012
 -0.00182851  0.00074077  0.00453035  0.00141808 -0.00455236 -0.00066646
 -0.00412397 -0.00334796  0.00335799  0.00310919  0.00411138  0.00305634
  0.00468006 -0.00121582 -0.00108129 -0.00108909  0.00138101  0.00185609
 -0.00031134 -0.00075496 -0.00207257 -0.0012747   0.0010216   0.00289006
  0.00466598 -0.00177218 -0.00446382 -0.00388195]",False,Signicat
3247,2015.0,23300000.0,1,EST,3,"[ 4.0715694e-04  4.6725422e-03  4.8558116e-03  3.4113736e-03
  2.3050189e-03 -4.7092943e-04  3.3894498e-03 -1.5091852e-03
 -3.0081482e-03 -3.3636668e-03  1.2526423e-03  1.6659510e-03
 -1.0210327e-03 -2.4850992e-03 -1.0751197e-03 -3.7711659e-03
 -9.6248003e-04 -1.1914084e-03  4.9320692e-03 -5.6389690e-04
  4.1350084e-03 -3.3115775e-03 -3.0162930e-05 -4.1876109e-03
 -1.8958190e-03  3.5393918e-03 -1.2057429e-03 -2.5895417e-03
  4.3364169e-05  1.1882461e-03 -1.0726902e-03 -4.4818535e-03
  2.0145744e-03  2.1526604e-03  1.6067838e-03  3.0833425e-04
  2.9595625e-03  2.1760475e-03  2.2467761e-03  2.7649486e-03
 -1.7568764e-03 -4.0473295e-03  4.4013029e-03 -4.0347348e-03
  2.9213696e-03  8.7324140e-04  2.3184842e-03  3.1199807e-03
  1.0752797e-03 -1.4612556e-04  3.1117613e-03  3.9404836e-03
 -2.6102480e-03  2.3143487e-03  7.2000443e-04 -3.2435744e-03
  4.2546368e-03 -7.9316885e-04  3.2734985e-03 -3.0710429e-03
  3.6734748e-03 -8.7927881e-05 -4.4348813e-03 -3.5117131e-03
 -3.4215543e-03  2.0197278e-03  3.5035671e-03 -1.6582781e-03
 -7.7732233e-04 -1.0417566e-03  1.4087075e-03  3.4996676e-03
  1.4856792e-03 -4.4606249e-03  3.4688420e-03 -8.7483256e-04
  2.6750684e-04 -4.4458383e-03 -2.9441863e-03 -3.0759252e-03
  2.7236200e-03  4.4402797e-03 -3.1211763e-03 -1.3367444e-03
 -1.0385388e-03  2.1181447e-03  4.3308227e-03 -2.2671968e-03
 -1.3023823e-03  2.6512479e-03 -2.4284890e-03  1.6996306e-03
 -4.8609287e-03  3.8052385e-03  2.5677907e-03 -3.4624804e-03
  4.1796784e-03 -1.1380792e-04  3.3248842e-04 -6.2616618e-04]",False,Veriff
3248,2016.0,200000.0,1,USA,1,"[ 0.00462111 -0.00066575 -0.00067911  0.001762    0.00091021  0.00371248
  0.00466691 -0.00463067  0.00266937  0.0037998  -0.00420874 -0.0033941
 -0.00434348 -0.0043799  -0.0015325  -0.00321882  0.00287031  0.00434826
  0.00124492  0.00045647 -0.00105394  0.0018757  -0.0024669  -0.00208689
 -0.0008539  -0.00470123  0.00223143 -0.00195204 -0.00090328  0.00082629
 -0.00154476  0.00138085  0.00117423 -0.00138501 -0.00455636 -0.00204262
  0.00185674 -0.00073607 -0.00416119 -0.00172198 -0.00419873  0.00062723
 -0.00468399  0.00103862 -0.00033753 -0.00424717  0.00321438 -0.00132209
  0.00498055 -0.00077393  0.00490064 -0.00226847  0.00464096 -0.00439213
 -0.00460714 -0.00050895  0.00253583 -0.0042087  -0.00096924 -0.00378246
  0.00024322 -0.00217206 -0.00386913 -0.00136726  0.00168784 -0.00272716
  0.00433058  0.00217904  0.00235969  0.00492969 -0.00451173 -0.00381454
 -0.00119489  0.00210646 -0.00300088  0.00304424 -0.00183679  0.00143048
 -0.00168668  0.00030318  0.00352275  0.00482353  0.00119313  0.00444828
 -0.00477036 -0.00010346  0.00199853 -0.00338693  0.00287183 -0.00325691
 -0.00273764  0.00443424  0.00251762 -0.0024449   0.0025416  -0.00133145
  0.00012086  0.00334763 -0.00031572  0.0011338 ]",True,Smile Identity Inc.
3249,2017.0,18500000.0,1,USA,2,"[-2.5571538e-03 -7.7662646e-04  4.8553771e-03  2.7471948e-03
  2.7582592e-03 -2.1643294e-03  3.7599362e-03 -2.8328539e-04
  1.5611070e-03 -4.2718143e-04  1.9969505e-03  4.0404098e-03
  2.7146982e-03  2.2836423e-03  2.5374175e-04  6.7763327e-04
 -4.9510826e-03 -2.2214949e-04  2.8179490e-03  1.4662028e-03
  8.0712617e-04  3.0686439e-03 -1.2338274e-03 -9.1794104e-04
 -3.5384509e-03 -3.6485975e-03 -3.4433745e-03  3.3026552e-03
 -3.7983893e-03 -4.7362368e-03  2.6912643e-03  3.3457738e-03
 -1.7447069e-03  3.0235827e-04  4.3397695e-03  5.0797581e-04
 -3.8985368e-03  7.3257089e-04  4.8987325e-03  5.5981218e-04
 -3.1252129e-03  3.8396548e-03 -3.3599620e-03 -3.1173103e-03
 -4.5413882e-03 -2.0290611e-03 -1.4113033e-03 -4.1211635e-04
  4.6810566e-04 -4.8402669e-03 -4.2965068e-03 -4.3310020e-03
  4.6344674e-03 -4.9382262e-03  2.1543158e-03 -4.9944334e-03
 -4.7974169e-04  6.0409663e-04 -2.0398795e-05  2.4541318e-03
 -2.1588791e-03  1.3334835e-03 -3.8564166e-03  2.1649057e-03
  2.8365134e-04  1.6324782e-03 -3.6617310e-04 -1.3670230e-03
  3.0409580e-03  3.4354918e-03  2.8993778e-03  4.5185103e-03
 -6.6787360e-04 -3.0874645e-03  1.9482255e-03 -8.9004007e-04
  9.3974831e-04  2.9892707e-03  1.4018571e-03 -2.3910224e-03
  2.4297868e-03  4.4506491e-04 -8.2998455e-04 -4.2055667e-04
  3.3778368e-04 -2.2190968e-03 -2.2770404e-03 -3.1826394e-03
  1.8461168e-04 -2.5640370e-04 -2.1676347e-03 -3.9393194e-03
 -5.6539924e-04 -2.8404756e-03 -1.2289945e-03 -3.8429680e-03
  4.2500151e-03  2.9753493e-03 -2.4715601e-04  2.2182406e-04]",True,Mati
3251,2011.0,591900000.0,1,unknown,5,"[-1.6031382e-03  4.1282009e-03 -8.4485591e-04 -3.2701150e-03
 -3.1207753e-03  8.2993985e-04 -2.4034888e-03 -3.1920613e-04
  6.5739034e-04 -4.8106574e-03  1.7496073e-03  5.1158783e-04
 -4.0290668e-03  3.4917963e-03  3.6642957e-03  3.3339525e-03
  1.7496682e-03 -3.1436084e-05 -4.7342591e-03  2.9242283e-03
 -4.0710559e-03  3.4357333e-03 -2.2553799e-03  8.9391472e-04
  6.2714756e-04  3.8587397e-03 -2.1212869e-03 -2.4716049e-03
 -2.5636298e-03 -2.8927291e-03  7.9520466e-04 -4.7962884e-03
 -2.1657347e-06  3.4060723e-03 -4.5404914e-03 -1.4853588e-03
  3.1271935e-04 -1.8533743e-03 -2.4243351e-03  2.0338320e-03
  2.3831457e-03 -2.0073091e-03  3.9101369e-03 -3.6794576e-03
 -4.4932985e-03 -3.1975431e-03 -2.3283320e-03 -4.5723454e-03
 -4.9307058e-03  8.2841219e-04  3.6840278e-03  4.3614544e-03
 -1.5111187e-03 -1.7995521e-03 -2.5817393e-03 -3.4301837e-03
  2.6325090e-03  2.0421385e-04 -4.6228599e-03  8.1006286e-04
  2.9859454e-03 -6.2361808e-04 -2.9272735e-04 -1.6587082e-03
 -4.4402722e-03  3.9330632e-03 -4.1242195e-03 -4.5529129e-03
 -2.8786843e-03  1.3946050e-03  3.4609460e-03 -3.2644833e-03
  4.1404660e-03 -3.0062404e-03 -1.3745979e-03 -3.5490454e-04
  1.5884661e-03 -4.3846606e-03 -4.3005776e-03 -2.9124143e-03
  4.2278771e-03 -1.4858129e-03 -3.2414563e-03 -7.4341835e-04
  1.3422716e-03 -1.4635921e-06 -4.7302530e-03 -1.1031049e-03
  4.9211914e-03 -2.5269866e-03 -7.6972781e-04 -3.4549718e-03
  3.5372055e-03 -1.4524538e-03  1.6613335e-03  3.4440833e-03
  1.9004148e-03  2.3510449e-03  2.0556431e-03  3.5438419e-03]",False,iFood
